pl_name,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_kmag,sy_kmagerr1,sy_kmagerr2
Kepler-32 c,8.75220000000,0.00030000000,-0.00030000000,0,0.0900000000,,,0,0.17800000,0.01800000,-0.01800000,0,0.50000000,,,1,,,,,,,,,,,,,2454977.37800000,0.01300000,-0.01300000,0,,,,,0.14530000,,,0,2.3280000,0.2400000,-0.2400000,0,,,,,0.03520000,0.00330000,-0.00330000,0,,,,,,,,,,,,,,,,,,3900.00,200.00,-200.00,0,0.530000,0.040000,-0.040000,0,0.580000,0.050000,-0.050000,0,0.0000,0.4000,-0.4000,0,[Fe/H],4.640000,0.300000,-0.300000,0,19h51m22.15s,297.8423073,+46d34m27.69s,46.5743595,12.7570000,0.0240000,-0.0240000
Kepler-1801 b,10.44089985000,,,0,,,,,0.24170454,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5738.00,156.00,-173.00,0,0.981000,0.281000,-0.141000,0,0.936000,0.114000,-0.093000,0,-0.0600,0.3000,-0.3000,0,[Fe/H],4.426000,0.101000,-0.188000,0,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,13.4050000,0.0400000,-0.0400000
Kepler-153 b,18.87022700000,0.00003900000,-0.00003900000,0,0.1290000000,,,0,0.26100000,0.15700000,-0.15700000,0,,,,,,,,,,,,,,,,,2455011.71046000,0.00116000,-0.00116000,0,0.030000,0.220000,-0.220000,0,,,,,3.0750000,0.0420000,-0.0420000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,,,,,,,,,,4.446000,0.300000,-0.300000,0,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,12.4180000,0.0230000,-0.0230000
K2-276 b,18.71826900000,0.00315300000,-0.00300800000,0,0.1291000000,0.0011000000,-0.0011000000,0,0.33633687,0.01873495,-0.01873495,0,,,,,,,,,,,,,,,,,2457151.87653000,0.00620000,-0.00686000,0,0.380000,0.280000,-0.260000,0,,,,,,,,,21.070000,1.630000,-3.790000,0,0.04050000,0.00240000,-0.00180000,0,,,,,,,,,,,,,,,,,,5139.00,62.00,-62.00,0,0.850000,0.020000,-0.020000,0,0.820000,0.020000,-0.020000,0,0.0700,0.0500,-0.0500,0,[Fe/H],4.490000,0.020000,-0.020000,0,08h23m48.68s,125.9528309,+22d38m02.18s,22.6339399,12.2600000,0.0220000,-0.0220000
Kepler-751 b,17.44490636000,0.00004200000,-0.00004200000,0,,,,,0.21946650,0.02051923,-0.01605852,0,,,,,,,,,,,,,,,,,2454974.67788000,0.00204000,-0.00204000,0,,,,,,,,,4.0988000,0.0685000,-0.0685000,0,,,,,0.02660500,0.00054600,-0.00056700,0,,,,,,,,,,,,,,,,,,5387.00,131.81,-138.29,0,0.840000,0.076000,-0.058000,0,0.870000,0.049000,-0.057000,0,-0.0600,0.1560,-0.1830,0,[Fe/H],4.540000,0.041000,-0.080000,0,19h39m22.51s,294.8438103,+44d04m39.67s,44.0776872,13.1240000,0.0290000,-0.0290000
Kepler-365 c,17.78412900000,0.00021500000,-0.00021500000,0,0.1370000000,,,0,0.14600000,0.06900000,-0.06900000,0,,,,,,,,,,,,,,,,,2454979.90524000,0.00770000,-0.00770000,0,0.220000,0.220000,-0.220000,0,,,,,3.8620000,0.1830000,-0.1830000,0,,,,,,,,,,,,,,,,,,,,,,,,,,6012.00,200.00,-200.00,0,1.048000,0.487000,-0.487000,0,,,,,,,,,,4.434000,0.300000,-0.300000,0,19h42m30.38s,295.6265640,+49d07m49.48s,49.1304110,13.1450000,0.0360000,-0.0360000
Kepler-1745 b,3.01619005200,,,0,,,,,0.17206999,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5611.00,84.00,-75.00,0,1.400000,0.231000,-0.283000,0,0.995000,0.074000,-0.066000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.144000,0.195000,-0.105000,0,19h33m52.56s,293.4689924,+42d49m20.49s,42.8223582,13.3230000,0.0370000,-0.0370000
Kepler-1252 b,15.05403290000,0.00012480000,-0.00012480000,0,,,,,0.14898742,0.03746989,-0.02051923,0,,,,,,,,,,,,,,,,,2454968.53067000,0.00700000,-0.00700000,0,,,,,,,,,4.2750000,0.1880000,-0.1880000,0,,,,,0.01421300,0.00059000,-0.00078100,0,,,,,,,,,,,,,,,,,,5949.00,144.60,-218.38,0,1.090000,0.270000,-0.136000,0,1.060000,0.088000,-0.087000,0,0.0300,0.1370,-0.1610,0,[Fe/H],4.380000,0.093000,-0.170000,0,19h55m48.09s,298.9503634,+46d41m34.24s,46.6928437,12.6900000,0.0230000,-0.0230000
K2-185 c,52.71349400000,0.00015500000,-0.00016400000,0,,,,,0.21322189,0.00802928,-0.00802928,0,,,,,,,,,,,,,,,,,2457159.15739100,0.00249800,-0.00235800,0,0.730000,0.030000,-0.030000,0,,,,,4.6400000,0.0800000,-0.0800000,0,62.620000,2.500000,-2.690000,0,0.02320000,0.00050000,-0.00050000,0,,,,,,,,,,,,,,,,,,5788.00,190.00,-157.00,0,0.940000,0.030000,-0.030000,0,0.960000,0.050000,-0.070000,0,-0.1000,0.1600,-0.2000,0,[Fe/H],4.480000,0.030000,-0.040000,0,08h41m02.32s,130.2596625,+14d41m24.80s,14.6902225,10.6800000,0.0190000,-0.0190000
Kepler-1621 b,92.26371400000,0.00238500000,-0.00238500000,0,,,,,0.19270229,0.07137122,-0.03300919,0,,,,,,,,,,,,,,,,,2454979.42400000,0.02360000,-0.02360000,0,,,,,,,,,9.8620000,0.6880000,-0.6880000,0,,,,,0.01577800,0.00091800,-0.00089000,0,,,,,,,,,,,,,,,,,,6158.00,276.88,-219.74,0,1.240000,0.456000,-0.200000,0,1.150000,0.204000,-0.108000,0,0.0300,0.1330,-0.1600,0,[Fe/H],4.310000,0.119000,-0.214000,0,19h50m21.25s,297.5885341,+43d50m28.30s,43.8411937,13.6020000,0.0410000,-0.0410000
NGTS-16 b,4.84532000000,0.00002000000,-0.00002000000,0,0.0523000000,0.0064000000,-0.0064000000,0,1.30000000,0.13000000,-0.12000000,0,0.66700000,0.15700000,-0.12900000,0,0.380000,0.190000,-0.120000,0,0.000000,,,0,,,,,2458435.60540000,0.00130000,-0.00130000,0,0.807000,0.049000,-0.036000,0,,,,,3.0610000,0.1430000,-0.1360000,0,9.290000,0.830000,-0.830000,0,0.11000000,0.00500000,-0.00500000,0,,,,,,,,,,,,,,,,,G7 V,5550.00,150.00,-150.00,0,1.213000,0.110000,-0.107000,0,1.002000,0.031000,-0.031000,0,0.3500,0.1000,-0.1000,0,[Fe/H],4.350000,0.180000,-0.160000,0,03h53m03.34s,58.2639299,-30d48m16.71s,-30.8046405,12.6470000,0.0330000,-0.0330000
Kepler-1194 b,16.22371307000,0.00008867000,-0.00008867000,0,,,,,0.13471318,0.01070568,-0.00802926,0,,,,,,,,,,,,,,,,,2454969.02705000,0.00400000,-0.00400000,0,,,,,,,,,2.5020000,0.1270000,-0.1270000,0,,,,,0.01510000,0.00067100,-0.00049000,0,,,,,,,,,,,,,,,,,,5590.00,97.14,-79.79,0,0.920000,0.059000,-0.047000,0,0.940000,0.039000,-0.041000,0,0.0000,0.1040,-0.1050,0,[Fe/H],4.490000,0.044000,-0.060000,0,19h26m47.88s,291.6994841,+38d08m42.74s,38.1452065,12.4450000,0.0260000,-0.0260000
Kepler-57 c,11.60000000000,,,0,,,,,0.19591434,0.00597735,-0.00579892,0,0.02158397,0.00478245,-0.00449928,0,3.528714,0.882179,-0.827042,0,0.072500,0.007000,-0.006200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5187.90,90.80,-90.80,0,0.826000,0.019000,-0.019000,0,0.859000,0.049000,-0.049000,0,,,,,,,,,,19h34m33.92s,293.6413146,+44d39m25.45s,44.6570692,12.8970000,0.0280000,-0.0280000
Kepler-399 b,14.42528100000,0.00014400000,-0.00014400000,0,0.1030000000,,,0,0.08600000,0.04500000,-0.04500000,0,,,,,,,,,,,,,,,,,2454969.75198000,0.00606000,-0.00606000,0,0.210000,0.230000,-0.230000,0,,,,,3.6860000,0.1780000,-0.1780000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5502.00,200.00,-200.00,0,0.680000,0.363000,-0.363000,0,,,,,,,,,,4.620000,0.300000,-0.300000,0,19h58m00.41s,299.5017242,+40d40m14.76s,40.6707669,12.6980000,0.0250000,-0.0250000
Kepler-333 b,12.55115800000,0.00004400000,-0.00004400000,0,0.0870000000,,,0,0.11800000,0.01400000,-0.01400000,0,,,,,,,,,,,,,,,,,2454970.26142000,0.00226000,-0.00226000,0,0.760000,0.280000,-0.280000,0,,,,,3.2160000,0.0700000,-0.0700000,0,,,,,,,,,,,,,,,,,,,,,,,,,,4259.00,200.00,-200.00,0,0.534000,0.054000,-0.054000,0,,,,,,,,,,4.732000,0.300000,-0.300000,0,19h29m08.67s,292.2861201,+40d54m48.75s,40.9135429,12.1180000,0.0250000,-0.0250000
K2-86 b,8.77683000000,0.00098000000,-0.00098000000,0,0.0770000000,0.0026000000,-0.0026000000,0,0.17485949,0.02408779,-0.02408779,0,,,,,,,,,,,,,,,,,2457070.01730000,0.00360000,-0.00360000,0,,,,,,,,,2.7500000,0.1400000,-0.1400000,0,,,,,0.02340000,0.00160000,-0.00160000,0,,,,,,,,,,,,,,,,,,5482.00,248.00,-248.00,0,0.760000,0.090000,-0.090000,0,0.790000,0.080000,-0.080000,0,,,,,,4.579000,0.070000,-0.070000,0,03h26m12.75s,51.5531053,+18d38m08.06s,18.6355718,10.9270000,0.0190000,-0.0190000
K2-247 c,6.49424000000,0.00260000000,-0.00251000000,0,0.0615000000,0.0008000000,-0.0008000000,0,0.19537871,0.02230351,-0.02051923,0,,,,,,,,,,,,,,,,,2457588.13690000,0.01760000,-0.01630000,0,0.410000,0.330000,-0.280000,0,0.11000000,,,0,1.7000000,,,0,18.200000,3.900000,-4.700000,0,0.02920000,0.00320000,-0.00300000,0,,,,,,,,,,,,,,,,,,4667.00,305.00,-183.00,0,0.690000,0.020000,-0.010000,0,0.740000,0.030000,-0.030000,0,-0.0800,0.2200,-0.2200,0,[Fe/H],4.630000,0.010000,-0.020000,0,12h35m34.44s,188.8935189,-10d04m09.41s,-10.0692793,11.5560000,0.0270000,-0.0270000
Kepler-1902 b,3.82222008700,,,0,,,,,0.10488341,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3729.00,75.00,-67.00,0,0.514000,0.029000,-0.037000,0,0.520000,0.037000,-0.030000,0,0.0600,0.1500,-0.1500,0,[Fe/H],4.733000,0.039000,-0.021000,0,19h30m57.04s,292.7376545,+42d00m53.21s,42.0147792,12.6770000,0.0280000,-0.0280000
Kepler-230 b,32.62555500000,0.00012600000,-0.00012600000,0,0.1910000000,,,0,0.38000000,0.19400000,-0.19400000,0,,,,,,,,,,,,,,,,,2455027.13742000,0.00198000,-0.00198000,0,0.910000,0.010000,-0.010000,0,,,,,5.7830000,0.1640000,-0.1640000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5588.00,200.00,-200.00,0,0.817000,0.415000,-0.415000,0,,,,,,,,,,4.551000,0.300000,-0.300000,0,19h02m52.46s,285.7185682,+48d30m20.89s,48.5058038,13.2990000,0.0370000,-0.0370000
Kepler-1936 b,126.55699920000,,,0,,,,,0.28246600,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6501.00,179.00,-247.00,0,1.854000,0.578000,-0.578000,0,1.419000,0.210000,-0.256000,0,0.1000,0.2500,-0.3000,0,[Fe/H],4.054000,0.231000,-0.189000,0,19h22m55.20s,290.7300141,+44d50m10.06s,44.8361280,12.2010000,0.0190000,-0.0190000
Kepler-262 c,21.85372200000,0.00018700000,-0.00018700000,0,0.1520000000,,,0,0.14600000,0.06100000,-0.06100000,0,,,,,,,,,,,,,,,,,2454977.31467000,0.00506000,-0.00506000,0,0.070000,0.230000,-0.230000,0,,,,,3.4900000,0.1540000,-0.1540000,0,,,,,,,,,,,,,,,,,,,,,,,,,,5841.00,200.00,-200.00,0,0.881000,0.361000,-0.361000,0,,,,,,,,,,4.541000,0.300000,-0.300000,0,19h22m54.89s,290.7287168,+37d15m09.57s,37.2526575,12.7320000,0.0250000,-0.0250000
CoRoT-17 b,3.76810000000,0.00030000000,-0.00030000000,0,0.0461000000,0.0008000000,-0.0008000000,0,1.02000000,0.07000000,-0.07000000,0,2.43000000,0.30000000,-0.30000000,0,2.820000,0.380000,-0.380000,0,0.000000,,,0,88.34000,1.54000,-1.54000,0,2454923.30930000,0.00360000,-0.00360000,0,0.180000,0.160000,-0.160000,0,0.44000000,,,0,4.7200100,0.0000000,0.0000000,0,6.230000,0.240000,-0.240000,0,,,,,2454923.30930000,0.00360000,-0.00360000,0,0.0000,,,0,,,,,,,,,G2 V,5740.00,80.00,-80.00,0,1.590000,0.070000,-0.070000,0,1.040000,0.100000,-0.100000,0,0.0000,0.1000,-0.1000,0,[Fe/H],4.400000,0.100000,-0.100000,0,18h34m47.82s,278.6992360,-06d36m44.24s,-6.6122880,12.4720000,0.0540000,-0.0540000
Kepler-1786 b,78.54609680000,,,0,,,,,0.28218964,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808.00,78.00,-78.00,0,1.397000,0.228000,-0.254000,0,1.058000,0.105000,-0.073000,0,0.1400,0.1500,-0.1500,0,[Fe/H],4.172000,0.162000,-0.108000,0,19h30m21.07s,292.5877743,+38d31m19.14s,38.5219827,12.6270000,0.0400000,-0.0400000
Kepler-1124 b,2.85234897500,0.00000302800,-0.00000302800,0,,,,,0.11419395,0.01070568,-0.00624498,0,,,,,,,,,,,,,,,,,2454965.04431700,0.00087200,-0.00087200,0,,,,,,,,,0.7060000,0.0475000,-0.0475000,0,,,,,0.03537000,0.00281700,-0.00080100,0,,,,,,,,,,,,,,,,,,3658.00,33.40,-26.65,0,0.340000,0.018000,-0.016000,0,0.350000,0.020000,-0.021000,0,-0.5900,0.0740,-0.0840,0,[Fe/H],4.930000,0.018000,-0.020000,0,19h06m22.62s,286.5942529,+37d53m28.62s,37.8912836,12.8260000,0.0270000,-0.0270000
Kepler-1130 b,5.45298175000,0.00001294000,-0.00001294000,0,,,,,0.07137122,0.01427424,-0.00267642,0,,,,,,,,,,,,,,,,,2454967.15102000,0.00200000,-0.00200000,0,,,,,,,,,2.1051000,0.0591000,-0.0591000,0,,,,,0.00900200,0.00179400,-0.00028200,0,,,,,,,,,,,,,,,,,,5403.00,53.01,-51.42,0,0.810000,0.015000,-0.015000,0,0.900000,0.018000,-0.024000,0,-0.0600,0.0880,-0.0810,0,[Fe/H],4.570000,0.008000,-0.008000,0,19h00m49.78s,285.2074210,+45d23m03.60s,45.3843330,10.6620000,0.0160000,-0.0160000
Kepler-1804 b,12.28849983000,,,0,,,,,0.14239986,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109.00,169.00,-138.00,0,1.671000,0.775000,-0.947000,0,0.929000,0.103000,-0.126000,0,0.1000,0.2500,-0.2500,0,[Fe/H],3.960000,0.616000,-0.264000,0,20h05m22.29s,301.3428675,+44d40m19.83s,44.6721750,12.3560000,0.0250000,-0.0250000
